2017-06-07T13:08:35.121+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-08-22T15:48:22.939+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:22.939+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:22.939+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:22.939+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:22.939+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:22.940+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:22.940+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:22.940+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:22.940+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:22.940+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:22.940+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:22.940+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:22.941+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:22.941+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:22.941+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:22.941+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:22.941+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:22.941+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:23.626+0800 I CONTROL  [signalProcessingThread] got signal 2 (Interrupt: 2), will terminate after current cmd ends
2017-08-22T15:48:23.626+0800 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
2017-08-22T15:48:23.628+0800 I NETWORK  [signalProcessingThread] closing listening socket: 7
2017-08-22T15:48:23.628+0800 I NETWORK  [signalProcessingThread] closing listening socket: 8
2017-08-22T15:48:23.629+0800 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27019.sock
2017-08-22T15:48:23.629+0800 I NETWORK  [signalProcessingThread] shutdown: going to flush diaglog...
2017-08-22T15:48:23.629+0800 I REPL     [signalProcessingThread] shutting down replication subsystems
2017-08-22T15:48:23.629+0800 I REPL     [signalProcessingThread] Stopping replication reporter thread
2017-08-22T15:48:23.629+0800 I REPL     [signalProcessingThread] Stopping replication fetcher thread
2017-08-22T15:48:23.629+0800 I REPL     [signalProcessingThread] Stopping replication applier thread
2017-08-22T15:48:23.892+0800 I REPL     [signalProcessingThread] Stopping replication storage threads
2017-08-22T15:48:23.899+0800 I FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
2017-08-22T15:48:23.907+0800 I STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
2017-08-22T15:48:24.109+0800 I STORAGE  [signalProcessingThread] shutdown: removing fs lock...
2017-08-22T15:48:24.113+0800 I CONTROL  [signalProcessingThread] now exiting
2017-08-22T15:48:24.113+0800 I CONTROL  [signalProcessingThread] shutting down with code:0
2017-08-22T15:48:24.113+0800 I CONTROL  [initandlisten] shutting down with code:0
